Text A,Text B,Threshold,N-Grams,Num Matches,Text A Length,Text B Length,Locations in A,Locations in B
"middlemarch.txt","txt/Youngkin_2015_“Narrative Readings of the Images She Sees”.pdf.txt","2","3","18","1793446","89599","[(3246, 3474), (12753, 12845), (13037, 13107), (27430, 27537), (27611, 27754), (156950, 157030), (157058, 157087), (159703, 159737), (399647, 399709), (399738, 399990), (400749, 400814), (402603, 402704), (402730, 402775), (1737051, 1737068), (1787727, 1787797), (1792048, 1792224), (1792460, 1792565), (1793141, 1793262)]","[(46283, 46510), (48928, 49020), (49055, 49125), (49501, 49607), (49680, 49822), (50744, 50824), (50852, 50882), (52581, 52614), (53884, 53946), (53977, 54229), (54751, 54816), (54901, 55002), (55619, 55664), (57621, 57639), (58183, 58253), (58666, 58843), (58866, 58971), (59063, 59184)]"
"middlemarch.txt","txt/COLES_1985_The Virtues of Middlemarch.pdf.txt","2","3","6","1793446","20916","[(303333, 303457), (355398, 355422), (1252329, 1252411), (1575581, 1575656), (1576339, 1576409), (1784322, 1784504)]","[(4221, 4347), (6589, 6614), (6663, 6745), (6853, 6927), (6984, 7055), (7572, 7755)]"
"middlemarch.txt","txt/Ferguson_1963_Mme.pdf.txt","2","3","12","1793446","19931","[(315205, 315530), (319182, 319697), (319738, 320069), (320212, 320886), (320912, 320979), (332625, 333026), (633165, 633194), (734224, 734240), (1372316, 1372442), (1394269, 1394356), (1784169, 1784621), (1785964, 1786090)]","[(2986, 3309), (4009, 4521), (4552, 4880), (5244, 5904), (5928, 5996), (6180, 6580), (7032, 7063), (7771, 7787), (9212, 9338), (9747, 9834), (10831, 11281), (11448, 11575)]"
"middlemarch.txt","txt/Greenberg_1961_The Heritage of Will Ladislaw.pdf.txt","2","3","5","1793446","11699","[(1543792, 1544155), (1544194, 1544217), (1544874, 1545031), (1545688, 1545982), (1546048, 1546134)]","[(4867, 5228), (5248, 5271), (7222, 7379), (8403, 8699), (8735, 8821)]"
"middlemarch.txt","txt/KORNBLUH_2010_THE ECONOMIC PROBLEM OF SYMPATHY.pdf.txt","2","3","15","1793446","80251","[(169760, 169786), (169829, 169908), (171204, 171380), (171422, 171793), (411395, 411687), (411724, 411990), (412025, 412078), (433654, 433700), (467382, 467838), (467883, 467919), (468023, 468155), (468277, 468410), (534440, 534558), (539545, 539731), (570463, 570633)]","[(26481, 26507), (26806, 26885), (27791, 27967), (28010, 28380), (32837, 33128), (33641, 33906), (33940, 33994), (51401, 51447), (53227, 53677), (53871, 53907), (53942, 54073), (54112, 54246), (75755, 75878), (75990, 76175), (76320, 76490)]"
"middlemarch.txt","txt/Amano_2015_Recent George Eliot—George Henry Lewes Studies in Japan.pdf.txt","2","3","1","1793446","38415","[(432538, 432670)]","[(24129, 24260)]"
"middlemarch.txt","txt/Moscovici_1995_Allusive Mischaracterization in Middlemarch.pdf.txt","2","3","25","1793446","47070","[(729, 762), (800, 1157), (1819, 1951), (3504, 3756), (5419, 5617), (16729, 16789), (25551, 25590), (27611, 27808), (27872, 27936), (41389, 41521), (97381, 97458), (97619, 97681), (97760, 97854), (197236, 197262), (197375, 197447), (197480, 197502), (197603, 197734), (757283, 757594), (757613, 757632), (757714, 757813), (769106, 769136), (769179, 769286), (834862, 834914), (834986, 835164), (1792048, 1792315)]","[(4205, 4238), (4275, 4632), (6724, 6857), (14887, 15138), (16676, 16875), (18423, 18483), (22199, 22238), (24974, 25169), (25236, 25300), (26897, 27029), (28638, 28716), (28866, 28928), (28953, 29047), (30357, 30383), (30416, 30485), (30518, 30540), (30949, 31080), (32106, 32415), (35717, 35736), (35782, 35881), (38166, 38196), (38242, 38349), (40324, 40376), (40660, 40836), (41472, 41737)]"
"middlemarch.txt","txt/COHEN_2009_Envy and Victorian Fiction.pdf.txt","2","3","6","1793446","24644","[(448903, 449023), (765455, 765584), (897590, 897705), (897854, 897912), (897946, 898402), (898450, 898465)]","[(19066, 19186), (19666, 19796), (20109, 20224), (20433, 20491), (20526, 20981), (21030, 21045)]"
"middlemarch.txt","txt/Kafalenos_2011_The Epistemology of Fiction.pdf.txt","2","3","1","1793446","14629","[(6909, 6988)]","[(6549, 6628)]"
"middlemarch.txt","txt/Reed_Herron_1985_George Eliot's Illegitimate Children.pdf.txt","2","3","2","1793446","32208","[(124658, 125002), (1792914, 1793427)]","[(25494, 25840), (31537, 32048)]"
"middlemarch.txt","txt/Siegel_1998_This thing I like my sister may not do.pdf.txt","2","3","2","1793446","64950","[(880315, 880345), (1746313, 1746373)]","[(41395, 41428), (45733, 45793)]"
"middlemarch.txt","txt/Wright_2014_George Eliot's Vagueness.pdf.txt","2","3","15","1793446","68962","[(25916, 25938), (25970, 26085), (26140, 26205), (77547, 77592), (291678, 291919), (349603, 350125), (406968, 407010), (421756, 421966), (1662488, 1662524), (1664675, 1664779), (1665973, 1666007), (1684719, 1684800), (1684874, 1684977), (1685010, 1685116), (1688476, 1688715)]","[(18819, 18841), (18898, 19011), (19065, 19130), (20230, 20270), (26780, 27021), (30749, 31270), (34427, 34469), (34774, 34983), (35790, 35826), (35961, 36065), (36453, 36487), (36732, 36813), (36848, 36951), (37146, 37253), (37914, 38152)]"
"middlemarch.txt","txt/1873_Review of Middlemarch.pdf.txt","2","3","6","1793446","28018","[(1309, 1612), (1643, 1689), (1737, 2011), (2062, 2097), (1792048, 1792167), (1792274, 1792378)]","[(5489, 5794), (5825, 5871), (5918, 6192), (6245, 6280), (7991, 8109), (8767, 8870)]"
"middlemarch.txt","txt/GORDON_1994_GEORGE ELIOT AND THEOCRITUS.pdf.txt","2","3","1","1793446","19592","[(560017, 560089)]","[(12160, 12228)]"
"middlemarch.txt","txt/STAVELEY_2004_CAUGHT BETWEEN THE SERPENT AND THE SWAN.pdf.txt","2","3","4","1793446","38054","[(283366, 283422), (1711114, 1711190), (1711269, 1711413), (1711664, 1711784)]","[(10887, 10944), (17958, 18034), (18071, 18216), (18266, 18386)]"
"middlemarch.txt","txt/Carpenter_2010_MEDICAL COSMOPOLITANISM.pdf.txt","2","3","11","1793446","68744","[(107080, 107120), (251413, 251472), (943251, 943672), (1125906, 1126025), (1134947, 1135025), (1457187, 1457235), (1459059, 1459188), (1528536, 1528643), (1558144, 1558233), (1561655, 1561975), (1570229, 1570260)]","[(9006, 9046), (35541, 35600), (37740, 38162), (41378, 41497), (41854, 41937), (43414, 43462), (43725, 43855), (44105, 44214), (44677, 44766), (45450, 45771), (46168, 46200)]"
"middlemarch.txt","txt/Beaty_1958_The Forgotten Past of Will Ladislaw.pdf.txt","2","3","2","1793446","10799","[(1543782, 1543865), (1543888, 1544217)]","[(7854, 7936), (7959, 8284)]"
"middlemarch.txt","txt/Davies_2002_The Politics of Allusion.pdf.txt","2","3","36","1793446","54075","[(648299, 648337), (648379, 648431), (659507, 659535), (659572, 659600), (659653, 659691), (673707, 673755), (673797, 673843), (673880, 673927), (673968, 674036), (674064, 674090), (674161, 674207), (674241, 674275), (674382, 674506), (674924, 675729), (675788, 676100), (676134, 676213), (676249, 676456), (676496, 676614), (676652, 676703), (677392, 677813), (677847, 677895), (677915, 677969), (678621, 678862), (679017, 679050), (679192, 679362), (681612, 681833), (1117931, 1117964), (1118703, 1118748), (1118794, 1118838), (1118958, 1119007), (1119057, 1119084), (1119216, 1119255), (1491459, 1491498), (1541108, 1541162), (1541726, 1541869), (1542091, 1542299)]","[(35700, 35738), (35774, 35826), (36397, 36425), (36455, 36483), (36528, 36566), (37397, 37450), (37478, 37524), (37549, 37596), (37624, 37690), (37708, 37734), (37791, 37837), (37858, 37892), (37985, 38106), (38227, 39018), (39075, 39385), (39419, 39497), (39532, 39738), (39771, 39889), (39927, 39978), (40066, 40479), (40514, 40561), (40749, 40799), (40851, 41092), (41141, 41172), (41287, 41456), (41499, 41719), (48145, 48178), (48271, 48316), (48346, 48390), (48478, 48526), (48561, 48588), (48689, 48728), (49115, 49154), (50606, 50660), (50683, 50826), (50851, 51056)]"
"middlemarch.txt","txt/Ryan_2011_Kinds of Minds.pdf.txt","2","3","1","1793446","18031","[(321956, 322007)]","[(11660, 11711)]"
"middlemarch.txt","txt/Hollahan_1974_The Concept of Crisis in Middlemarch.pdf.txt","2","3","9","1793446","21062","[(1042440, 1042466), (1163966, 1164220), (1164266, 1164371), (1562097, 1562166), (1606120, 1606554), (1606608, 1606747), (1690438, 1690786), (1690861, 1690905), (1717388, 1717421)]","[(3346, 3371), (4466, 4719), (4767, 4872), (6239, 6308), (6841, 7275), (7331, 7470), (8224, 8571), (8645, 8689), (20532, 20566)]"
"middlemarch.txt","txt/Rignall_2006_George Eliot and the Idea of Travel.pdf.txt","2","3","1","1793446","43478","[(163499, 163591)]","[(24303, 24395)]"
"middlemarch.txt","txt/Kolbe_1891_The Mystery of Shall and Wlil.pdf.txt","2","3","2","1793446","30468","[(1025571, 1025604), (1091913, 1091934)]","[(9621, 9654), (13355, 13376)]"
"middlemarch.txt","txt/FONTANA_2007_GENTLEMAN AS SIGNIFIER IN MIDDLEMARCH.pdf.txt","2","3","14","1793446","20763","[(12519, 12546), (12581, 12613), (12654, 12756), (144266, 144291), (814510, 814651), (1033301, 1033625), (1034000, 1034053), (1045789, 1045866), (1337913, 1337954), (1337996, 1338077), (1338171, 1338204), (1544194, 1544217), (1560741, 1561686), (1561720, 1561975)]","[(4287, 4314), (4348, 4380), (4424, 4526), (4584, 4616), (5105, 5246), (5430, 5754), (5961, 6015), (6209, 6286), (7500, 7541), (7577, 7652), (7735, 7768), (8243, 8266), (11119, 12063), (12227, 12484)]"
"middlemarch.txt","txt/Bissell_1951_Social Analysis in the Novels of George Eliot_2.pdf.txt","2","3","1","1793446","49131","[(992655, 992759)]","[(45621, 45723)]"
"middlemarch.txt","txt/SZIROTNY_2009_SOME MORE ADDENDA AND CORRIGENDA.pdf.txt","2","3","1","1793446","111016","[(734298, 734322)]","[(39991, 40015)]"
"middlemarch.txt","txt/Travis_1999_From Shattered Mummies to An Epic Life.pdf.txt","2","3","13","1793446","51483","[(729, 762), (1276, 1388), (40145, 40236), (40392, 40424), (50610, 50708), (410179, 410279), (432105, 432136), (834730, 834914), (835084, 835164), (1020724, 1020749), (1021338, 1021419), (1028692, 1028785), (1147225, 1147258)]","[(11529, 11562), (11621, 11733), (17095, 17186), (19485, 19518), (25093, 25191), (28373, 28478), (29445, 29475), (33477, 33660), (33820, 33898), (38135, 38160), (38765, 38845), (40280, 40373), (43590, 43623)]"
"middlemarch.txt","txt/Franklin_1994_The Victorian Discourse of Gambling.pdf.txt","2","3","6","1793446","66044","[(6269, 6408), (298002, 298319), (828591, 828891), (1172270, 1172390), (1379794, 1379834), (1379872, 1379917)]","[(23641, 23779), (32014, 32328), (46123, 46421), (46761, 46880), (63011, 63051), (63079, 63124)]"
"middlemarch.txt","txt/Eyler_1981_Review of 's Middlemarch Notebooks.pdf.txt","2","3","2","1793446","6558","[(300667, 300712), (301382, 301429)]","[(2539, 2584), (2724, 2772)]"
"middlemarch.txt","txt/Maxwell_1996_The Brooking of Desire.pdf.txt","2","3","12","1793446","35086","[(98635, 98749), (180331, 180429), (585807, 585848), (585875, 585915), (585958, 586087), (586130, 586150), (766853, 766892), (1009319, 1009408), (1357229, 1357278), (1670571, 1670598), (1727718, 1727956), (1758419, 1758470)]","[(14368, 14472), (14988, 15088), (17939, 17980), (18007, 18047), (18089, 18218), (18261, 18281), (20434, 20473), (20588, 20675), (20771, 20821), (21028, 21055), (21395, 21634), (22777, 22827)]"
"middlemarch.txt","txt/ZIMMERMAN_1977_Radiant as a Diamond.pdf.txt","2","3","10","1793446","32154","[(2207, 2250), (18147, 18406), (18442, 18524), (18567, 18622), (19518, 19557), (1260835, 1260881), (1260953, 1260972), (1275765, 1275952), (1609559, 1610021), (1688150, 1688193)]","[(14598, 14641), (18224, 18481), (18519, 18600), (18644, 18698), (25944, 25983), (26166, 26212), (26237, 26256), (27748, 27934), (28170, 28635), (30186, 30220)]"
"middlemarch.txt","txt/McGowan_1980_The Turn of George Eliot's Realism.pdf.txt","2","3","7","1793446","59115","[(310376, 310693), (310714, 310879), (349938, 350125), (591126, 591357), (591680, 591769), (1143081, 1143160), (1143757, 1143780)]","[(34946, 35264), (35943, 36107), (39783, 39970), (42974, 43203), (43233, 43322), (56694, 56773), (56835, 56858)]"
"middlemarch.txt","txt/Byerly_1989_The Language of the Soul.pdf.txt","2","3","3","1793446","43608","[(568068, 568310), (1175064, 1175103), (1704718, 1704809)]","[(16932, 17175), (18643, 18682), (19886, 19977)]"
"middlemarch.txt","txt/Eisenberg_2015_George Henry Lewes's 1869 Diary and Journal.pdf.txt","2","3","1","1793446","340374","[(1769436, 1769456)]","[(143085, 143105)]"
"middlemarch.txt","txt/NEALE_1990_Torpedoes, tapirs and tortoises.pdf.txt","2","3","9","1793446","20540","[(116268, 116356), (116830, 117220), (117241, 117285), (117330, 117403), (117430, 117488), (117518, 117574), (345763, 345833), (411914, 412078), (1309066, 1309145)]","[(16420, 16508), (16552, 16943), (17112, 17156), (17197, 17269), (17291, 17348), (17373, 17429), (17905, 17975), (18423, 18588), (19421, 19496)]"
"middlemarch.txt","txt/Blessington_1986_The Portrait in the Spoon.pdf.txt","2","3","3","1793446","15080","[(26511, 26577), (26916, 26944), (125710, 125816)]","[(1967, 2033), (3464, 3492), (8451, 8557)]"
"middlemarch.txt","txt/Collins_2015_Review.pdf.txt","2","3","1","1793446","26744","[(550596, 550713)]","[(22534, 22651)]"
"middlemarch.txt","txt/Altick_1978_Anachronisms in Middlemarch.pdf.txt","2","3","5","1793446","18586","[(572719, 573059), (575586, 575735), (575755, 575816), (888703, 888881), (1066991, 1067083)]","[(3962, 4302), (4607, 4759), (5531, 5592), (8276, 8455), (12253, 12345)]"
"middlemarch.txt","txt/Epstein_2008_Neutral Physiognomy.pdf.txt","2","3","8","1793446","62537","[(170595, 170841), (1021771, 1022241), (1269324, 1269401), (1269534, 1269633), (1269676, 1269819), (1617375, 1617574), (1651783, 1652049), (1657964, 1658036)]","[(12715, 12964), (20205, 20678), (34204, 34281), (34357, 34455), (34689, 34831), (36448, 36649), (44111, 44377), (45194, 45266)]"
"middlemarch.txt","txt/Ashton_1979_The Intellectual 'Medium' of Middlemarch.pdf.txt","2","3","16","1793446","43709","[(344651, 344683), (344721, 344747), (344796, 344830), (345125, 345153), (345200, 345231), (345278, 345308), (345360, 345390), (345441, 345470), (345518, 345543), (345834, 345854), (345914, 345949), (449680, 450217), (591126, 591769), (1061482, 1061582), (1655004, 1655254), (1721943, 1722031)]","[(12617, 12649), (12675, 12701), (12728, 12762), (12784, 12812), (12841, 12872), (12898, 12928), (12958, 12988), (13015, 13044), (13070, 13095), (13299, 13319), (13356, 13391), (26255, 26793), (27478, 28121), (29154, 29254), (38484, 38734), (38967, 39055)]"
"middlemarch.txt","txt/SZIROTNY_2012_THAT MYSTERIOUS INFLUENCE OF NAMING_2.pdf.txt","2","3","4","1793446","74422","[(723095, 723198), (723558, 723858), (849334, 849509), (1368206, 1368368)]","[(32913, 33015), (33038, 33340), (70312, 70487), (70575, 70734)]"
"middlemarch.txt","txt/WILHELM_1979_CONSERVATIVE REFORM IN 'MIDDLEMARCH'.pdf.txt","2","3","1","1793446","33704","[(1577476, 1577664)]","[(11068, 11258)]"
"middlemarch.txt","txt/Gates_2001_A Difference of Native Language.pdf.txt","2","3","1","1793446","78837","[(1777677, 1777703)]","[(4285, 4311)]"
"middlemarch.txt","txt/Ernstrom_1993_Anna Jameson and George Eliot.pdf.txt","2","3","2","1793446","56112","[(456048, 456271), (456419, 456463)]","[(43458, 43678), (43760, 43804)]"
"middlemarch.txt","txt/GARRATT_2009_'THAT OLD GLASGOW SUIT'.pdf.txt","2","3","3","1793446","39686","[(163320, 163374), (286411, 286533), (286626, 286653)]","[(9865, 9919), (38974, 39096), (39212, 39240)]"
"middlemarch.txt","txt/Weber_2012_“The Continuity of Married Companionship”.pdf.txt","2","3","17","1793446","99593","[(6346, 6408), (51381, 51424), (51520, 51785), (417021, 417160), (449402, 449819), (449858, 450217), (583396, 583524), (583736, 583811), (767841, 767946), (768750, 768812), (1046465, 1046712), (1046752, 1047328), (1638454, 1638497), (1638533, 1638887), (1638933, 1639420), (1787515, 1787951), (1792048, 1792431)]","[(20070, 20132), (36783, 36826), (36918, 37180), (44900, 45039), (48319, 48734), (49324, 49680), (61642, 61770), (62519, 62594), (64489, 64594), (64901, 64963), (66232, 66479), (66519, 67092), (78038, 78080), (78115, 78463), (78654, 79133), (84668, 85103), (92987, 93370)]"
"middlemarch.txt","txt/Rader_1989_The Comparative Anatomy of Three Baggy Monsters_2.pdf.txt","2","3","4","1793446","72271","[(449680, 449744), (560108, 560222), (560262, 560924), (859143, 859160)]","[(49592, 49656), (49738, 49852), (50073, 50733), (61530, 61547)]"
"middlemarch.txt","txt/Mugglestone_1995_'Grammatical Fair Ones'.pdf.txt","2","3","6","1793446","37658","[(196067, 196183), (197603, 197957), (204277, 204439), (568693, 568795), (1243306, 1243408), (1243658, 1243780)]","[(5051, 5168), (26740, 27091), (28307, 28468), (29309, 29411), (29930, 30032), (30603, 30724)]"
"middlemarch.txt","txt/HARDY_1993_ROME IN MIDDLEMARCH.pdf.txt","2","3","11","1793446","33949","[(26800, 26822), (26916, 26944), (408243, 408309), (408347, 409075), (409112, 409146), (409185, 409503), (409534, 409639), (409782, 410219), (410261, 410539), (410913, 410984), (411094, 411126)]","[(21173, 21196), (21274, 21302), (23755, 23821), (23859, 24585), (24625, 24659), (24697, 25015), (25193, 25297), (25370, 25807), (25850, 26128), (26241, 26312), (26369, 26401)]"
"middlemarch.txt","txt/Tambling_1990_Middlemarch, Realism and the Birth of the Clinic.pdf.txt","2","3","17","1793446","60882","[(291717, 291919), (297601, 297667), (297704, 297747), (307029, 307074), (307185, 307233), (307288, 307465), (308007, 308091), (308112, 308147), (308564, 308741), (309039, 309091), (309140, 309259), (309394, 309715), (345616, 346021), (408647, 408812), (598323, 598383), (598674, 598723), (906856, 907110)]","[(2791, 2991), (5586, 5657), (5721, 5764), (6524, 6569), (6930, 6978), (7011, 7187), (7366, 7449), (7729, 7764), (7882, 8059), (33338, 33390), (35249, 35367), (35409, 35726), (38529, 38933), (41491, 41656), (51101, 51161), (51204, 51253), (54811, 55065)]"
"middlemarch.txt","txt/Greenstein_1981_The Question of Vocation.pdf.txt","2","3","1","1793446","50805","[(1787891, 1787909)]","[(3446, 3464)]"
"middlemarch.txt","txt/Ginsburg_1980_Pseudonym, Epigraphs, and Narrative Voice.pdf.txt","2","3","13","1793446","46843","[(11699, 11757), (40145, 40424), (48997, 49646), (323963, 324044), (385617, 385678), (395665, 395762), (1057846, 1057989), (1058114, 1058151), (1058186, 1058710), (1142954, 1143160), (1143757, 1144228), (1641355, 1641393), (1787740, 1787861)]","[(6731, 6789), (7325, 7603), (22161, 22806), (26209, 26289), (27564, 27625), (32461, 32558), (34064, 34205), (34417, 34454), (34492, 35011), (36351, 36554), (36595, 37061), (39532, 39570), (46336, 46458)]"
"middlemarch.txt","txt/Downing_1997_The Visual and the Verbal in Middlemarch.pdf.txt","2","3","4","1793446","14241","[(399828, 399851), (1165859, 1165894), (1351853, 1351917), (1360525, 1360558)]","[(10304, 10327), (10879, 10914), (11840, 11905), (12392, 12424)]"
"middlemarch.txt","txt/BRODY_1998_MARY SOMERVILLE'S INFLUENCE ON GEORGE ELIOT.pdf.txt","2","3","2","1793446","34785","[(421782, 421834), (1381749, 1381996)]","[(16434, 16486), (18160, 18336)]"
"middlemarch.txt","txt/Oatley_2011_The reader and the space-in-between.pdf.txt","2","3","2","1793446","8493","[(5832, 5870), (8449, 8641)]","[(2285, 2323), (3624, 3816)]"
"middlemarch.txt","txt/Albrecht_2006_Sympathy and Telepathy.pdf.txt","2","3","3","1793446","83928","[(173663, 173731), (292142, 292358), (449680, 449744)]","[(16743, 16809), (68416, 68632), (79213, 79277)]"
"middlemarch.txt","txt/Feltes_1969_George Eliot's Pier-Glass.pdf.txt","2","3","6","1793446","13623","[(560154, 560176), (560253, 560285), (560305, 560330), (560402, 560484), (560561, 560594), (560613, 560677)]","[(7230, 7252), (7421, 7452), (7520, 7545), (7708, 7790), (7950, 7983), (8045, 8108)]"
"middlemarch.txt","txt/Guth_1999_George Eliot and Schiller.pdf.txt","2","3","3","1793446","46745","[(8798, 8828), (83611, 83653), (1786635, 1786674)]","[(18049, 18079), (19244, 19285), (27895, 27934)]"
"middlemarch.txt","txt/Tarr_1978_Dorothea's 'Resartus' and the Palingenetic Impulse of Middlemarch.pdf.txt","2","3","15","1793446","33988","[(1041, 1110), (20312, 20380), (51401, 51439), (415253, 415442), (417783, 417837), (891472, 891599), (914590, 914616), (1013879, 1014034), (1014085, 1014111), (1147538, 1147723), (1688465, 1688533), (1688858, 1688917), (1691382, 1691430), (1691459, 1691623), (1787045, 1787115)]","[(2784, 2854), (3844, 3914), (7023, 7061), (7963, 8152), (9215, 9269), (9446, 9574), (12176, 12202), (14983, 15138), (15190, 15216), (16978, 17163), (17885, 17953), (18324, 18383), (18669, 18718), (18748, 18910), (19650, 19721)]"
"middlemarch.txt","txt/Fraser_1986_St.pdf.txt","2","3","6","1793446","28582","[(719, 1110), (399647, 399709), (399738, 400140), (1686477, 1686611), (1736747, 1736978), (1740614, 1740631)]","[(19213, 19604), (20396, 20458), (20487, 20889), (22100, 22235), (22515, 22744), (22912, 22929)]"
"middlemarch.txt","txt/Dillon_1992_George Eliot and the Feminine Gift.pdf.txt","2","3","4","1793446","40235","[(13648, 13690), (1275765, 1276152), (1484743, 1484775), (1484871, 1485049)]","[(22357, 22399), (24210, 24590), (25237, 25269), (25358, 25536)]"
"middlemarch.txt","txt/RINGLER_1983_MIDDLEMARCH.pdf.txt","2","3","2","1793446","18834","[(617146, 617207), (982128, 982220)]","[(11758, 11818), (12517, 12610)]"
"middlemarch.txt","txt/Morrissey_2007_Review of Middlemarch.pdf.txt","2","3","3","1793446","8130","[(57175, 57240), (253816, 253889), (253963, 254014)]","[(4637, 4694), (6803, 6876), (6916, 6967)]"
"middlemarch.txt","txt/Page_2011_Response to Target Essay on Social Minds.pdf.txt","2","3","1","1793446","11620","[(321956, 322007)]","[(8149, 8200)]"
"middlemarch.txt","txt/Blumberg_1971_Tolstoy and the English Novel.pdf.txt","2","3","7","1793446","27606","[(66395, 66413), (67443, 67524), (67583, 67605), (67650, 67667), (141926, 141991), (142177, 142345), (1778997, 1779052)]","[(11639, 11657), (11697, 11778), (11837, 11859), (11877, 11894), (16501, 16567), (16594, 16764), (19388, 19436)]"
"middlemarch.txt","txt/LUNDBERG_1986_GEORGE ELIOT.pdf.txt","2","3","6","1793446","40836","[(1979, 2097), (2696, 2809), (2915, 3029), (1787740, 1787861), (1793217, 1793343), (1793387, 1793427)]","[(29566, 29680), (29901, 30016), (30087, 30201), (30404, 30525), (30749, 30875), (30919, 30959)]"
"middlemarch.txt","txt/Novy_1991_Middlemarch and George Eliot's Female (Re) Vision of Shakespeare.pdf.txt","2","3","13","1793446","55490","[(285161, 285256), (285398, 285521), (509559, 509633), (527522, 527547), (528127, 528197), (641407, 641545), (641744, 641790), (643572, 643595), (1237027, 1237392), (1266628, 1266664), (1267756, 1267794), (1267862, 1267885), (1686139, 1686172)]","[(15825, 15920), (16041, 16161), (17253, 17324), (18064, 18089), (18196, 18266), (20504, 20642), (21136, 21167), (22105, 22128), (24113, 24444), (24674, 24710), (24797, 24835), (24904, 24927), (43840, 43873)]"
"middlemarch.txt","txt/Stwertka_1977_The Web of Utterance.pdf.txt","2","3","5","1793446","26740","[(97654, 97681), (790577, 791186), (1251379, 1251430), (1518236, 1518282), (1634489, 1634627)]","[(8358, 8385), (13849, 14458), (18049, 18099), (19237, 19283), (19960, 20100)]"
"middlemarch.txt","txt/Auerbach_1979_Women on Women's Destiny_2.pdf.txt","2","3","8","1793446","24597","[(581904, 581937), (583974, 584038), (584077, 584206), (768743, 768764), (1792719, 1792893), (1793005, 1793112), (1793292, 1793368), (1793406, 1793427)]","[(10450, 10483), (10596, 10658), (10698, 10827), (10920, 10941), (12194, 12369), (12483, 12590), (12625, 12701), (12740, 12761)]"
"middlemarch.txt","txt/Steiner_1955_A Preface to Middlemarch.pdf.txt","2","3","1","1793446","40860","[(1784670, 1784753)]","[(5821, 5904)]"
"middlemarch.txt","txt/Hill_1973_WHY DID MR KECK EDIT THE 'TRUMPET'.pdf.txt","2","3","1","1793446","4566","[(805680, 805733)]","[(3681, 3735)]"
"middlemarch.txt","txt/Robbins_2010_VICTORIAN COSMOPOLITANISM, INTERRUPTED.pdf.txt","2","3","4","1793446","19989","[(1078403, 1078895), (1078943, 1079114), (1085688, 1085709), (1577377, 1577434)]","[(1525, 2018), (2064, 2236), (9709, 9730), (11063, 11120)]"
"middlemarch.txt","txt/REIBEL_2009_ACTS OF IMAGINATION.pdf.txt","2","3","1","1793446","79116","[(176339, 176547)]","[(63771, 63980)]"
"middlemarch.txt","txt/Matus_1990_Saint Teresa, Hysteria, and Middlemarch.pdf.txt","2","3","12","1793446","80255","[(55, 216), (440, 647), (1620, 1776), (1830, 1951), (1979, 2026), (20441, 20466), (87139, 87220), (87301, 87463), (176339, 176815), (1787040, 1787151), (1787756, 1787811), (1787867, 1787951)]","[(11757, 11917), (13763, 13970), (27005, 27161), (27214, 27335), (27363, 27410), (31303, 31328), (34429, 34507), (34985, 35145), (46963, 47437), (77805, 77916), (78088, 78144), (78177, 78262)]"
"middlemarch.txt","txt/Beaty_1957_Visions and Revisions.pdf.txt","2","3","39","1793446","48119","[(1696462, 1696489), (1696531, 1696562), (1698857, 1698890), (1698918, 1698948), (1698950, 1698987), (1698995, 1699022), (1699167, 1699202), (1699300, 1699323), (1699379, 1699424), (1699543, 1699578), (1699587, 1699632), (1699703, 1699721), (1699732, 1699785), (1699806, 1699829), (1699868, 1699903), (1699969, 1699996), (1700001, 1700091), (1701768, 1701812), (1705165, 1705198), (1705293, 1705368), (1705676, 1705696), (1705863, 1705926), (1706103, 1706136), (1706240, 1706337), (1706742, 1706774), (1710628, 1710669), (1710763, 1710829), (1710848, 1710877), (1711114, 1711151), (1711335, 1711413), (1711551, 1711585), (1711645, 1711668), (1711733, 1711784), (1712294, 1712329), (1712516, 1712570), (1712632, 1712721), (1715490, 1715694), (1715719, 1715799), (1715832, 1716006)]","[(17221, 17248), (17363, 17394), (19870, 19904), (20008, 20038), (20072, 20108), (20152, 20180), (20513, 20548), (20797, 20820), (20948, 20993), (21242, 21276), (21379, 21424), (21607, 21625), (22036, 22088), (22150, 22173), (22203, 22238), (22418, 22444), (22572, 22656), (27495, 27539), (28280, 28313), (28583, 28672), (29529, 29549), (29895, 29957), (30322, 30355), (30547, 30644), (32379, 32411), (33683, 33724), (33971, 34037), (34074, 34102), (34630, 34663), (35150, 35228), (38308, 38339), (38474, 38496), (39169, 39219), (40456, 40491), (40872, 40925), (40987, 41077), (42404, 42604), (42630, 42709), (42744, 42916)]"
"middlemarch.txt","txt/Garrett_1977_Double Plots and Dialogical Form in Victorian Fiction.pdf.txt","2","3","4","1793446","46072","[(560281, 560472), (560514, 560838), (560874, 560910), (1368206, 1368338)]","[(6269, 6460), (6502, 6826), (6926, 6962), (40619, 40745)]"
"middlemarch.txt","txt/SZIROTNY_2012_THAT MYSTERIOUS INFLUENCE OF NAMING.pdf.txt","2","3","4","1793446","74422","[(723095, 723198), (723558, 723858), (849334, 849509), (1368206, 1368368)]","[(32913, 33015), (33038, 33340), (70312, 70487), (70575, 70734)]"
